Year,Team,NOC,Age,Sex,Records,Income
2004,Great Britain,GBR,30,F,2,H
2004,Great Britain,GBR,30,M,3,H
2004,Great Britain,GBR,31,M,3,H
2004,Great Britain,GBR,32,F,2,H
2004,Great Britain,GBR,32,M,1,H
2004,Great Britain,GBR,33,F,1,H
2004,Great Britain,GBR,33,M,1,H
2004,Great Britain,GBR,34,F,2,H
2004,Great Britain,GBR,35,F,2,H
2004,Great Britain,GBR,35,M,2,H
2004,Great Britain,GBR,36,F,1,H
2004,Great Britain,GBR,39,M,2,H
2004,Great Britain,GBR,43,F,1,H
2004,Great Britain-1,GBR,27,F,1,H
2004,Great Britain-1,GBR,27,M,1,H
2004,Greece,GRE,17,M,1,H
2004,Greece,GRE,20,F,1,H
2004,Greece,GRE,21,F,1,H
2004,Greece,GRE,22,F,1,H
2004,Greece,GRE,22,M,1,H
2004,Greece,GRE,24,F,2,H
2004,Greece,GRE,24,M,1,H
2004,Greece,GRE,25,F,1,H
2004,Greece,GRE,26,F,4,H
2004,Greece,GRE,27,F,2,H
2004,Greece,GRE,27,M,2,H
2004,Greece,GRE,28,F,1,H
2004,Greece,GRE,28,M,2,H
2004,Greece,GRE,29,F,2,H
2004,Greece,GRE,29,M,1,H
2004,Greece,GRE,30,F,3,H
2004,Greece,GRE,31,F,2,H
2004,Greece,GRE,32,F,1,H
2004,Greece,GRE,32,M,1,H
2004,Greece,GRE,35,M,1,H
2004,Hong Kong-2,HKG,28,M,1,H
2004,Hong Kong-2,HKG,29,M,1,H
2004,Hungary,HUN,15,M,1,UM
2004,Hungary,HUN,18,M,1,UM
2004,Hungary,HUN,21,M,1,UM
2004,Hungary,HUN,22,F,2,UM
2004,Hungary,HUN,23,F,1,UM
2004,Hungary,HUN,24,F,1,UM
2004,Hungary,HUN,24,M,2,UM
2004,Hungary,HUN,25,F,1,UM
2004,Hungary,HUN,25,M,1,UM
2004,Hungary,HUN,26,F,1,UM
2004,Hungary,HUN,26,M,6,UM
2004,Hungary,HUN,27,F,1,UM
2004,Hungary,HUN,27,M,2,UM
2004,Hungary,HUN,28,F,2,UM
2004,Hungary,HUN,28,M,5,UM
2004,Hungary,HUN,29,M,4,UM
2004,Hungary,HUN,30,M,1,UM
2004,Hungary,HUN,32,M,3,UM
2004,Hungary,HUN,33,F,1,UM
2004,Hungary,HUN,33,M,1,UM
2004,Hungary,HUN,34,M,1,UM
2004,Hungary,HUN,39,F,1,UM
2004,India,IND,34,M,1,L
2004,Indonesia,INA,20,M,1,LM
2004,Indonesia,INA,23,F,1,LM
2004,Indonesia,INA,23,M,1,LM
2004,Indonesia-1,INA,27,M,1,LM
2004,Indonesia-1,INA,30,M,1,LM
2004,Israel,ISR,27,M,1,H
2004,Israel,ISR,28,M,1,H
2004,Italy,ITA,16,F,3,H
2004,Italy,ITA,18,F,2,H
2004,Italy,ITA,19,F,3,H
2004,Italy,ITA,19,M,1,H
2004,Italy,ITA,20,M,2,H
2004,Italy,ITA,21,M,5,H
2004,Italy,ITA,22,M,6,H
2004,Italy,ITA,23,M,10,H
2004,Italy,ITA,24,M,5,H
2004,Italy,ITA,25,F,2,H
2004,Italy,ITA,25,M,9,H
2004,Italy,ITA,26,F,1,H
2004,Italy,ITA,26,M,5,H
2004,Italy,ITA,27,F,1,H
2004,Italy,ITA,27,M,4,H
2004,Italy,ITA,28,F,3,H
2004,Italy,ITA,28,M,8,H
2004,Italy,ITA,29,M,5,H
2004,Italy,ITA,30,F,2,H
2004,Italy,ITA,30,M,1,H
2004,Italy,ITA,31,F,1,H
2004,Italy,ITA,31,M,6,H
2004,Italy,ITA,32,F,2,H
2004,Italy,ITA,32,M,2,H
2004,Italy,ITA,33,F,1,H
2004,Italy,ITA,33,M,2,H
2004,Italy,ITA,34,F,4,H
2004,Italy,ITA,34,M,3,H
2004,Italy,ITA,35,M,1,H
2004,Italy,ITA,36,M,1,H
2004,Italy,ITA,37,M,1,H
2004,Italy,ITA,39,F,1,H
2004,Italy,ITA,44,M,1,H
2004,Jamaica,JAM,19,F,1,LM
2004,Jamaica,JAM,22,F,4,LM
2004,Jamaica,JAM,23,F,2,LM
2004,Jamaica,JAM,24,F,1,LM
2004,Jamaica,JAM,27,F,1,LM
2004,Jamaica,JAM,28,F,1,LM
2004,Jamaica,JAM,32,M,1,LM
2004,Jamaica,JAM,34,F,1,LM
2004,Jamaica,JAM,35,F,1,LM
2004,Japan,JPN,19,F,1,H
2004,Japan,JPN,19,M,2,H
2004,Japan,JPN,20,F,2,H
2004,Japan,JPN,21,F,2,H
2004,Japan,JPN,21,M,5,H
2004,Japan,JPN,22,F,8,H
2004,Japan,JPN,22,M,1,H
2004,Japan,JPN,23,F,6,H
2004,Japan,JPN,23,M,5,H
2004,Japan,JPN,24,F,3,H
2004,Japan,JPN,24,M,4,H
2004,Japan,JPN,25,F,3,H
2004,Japan,JPN,25,M,2,H
2004,Japan,JPN,26,F,3,H
2004,Japan,JPN,26,M,8,H
2004,Japan,JPN,27,F,3,H
2004,Japan,JPN,27,M,3,H
2004,Japan,JPN,28,F,3,H
2004,Japan,JPN,28,M,7,H
2004,Japan,JPN,29,F,2,H
2004,Japan,JPN,29,M,7,H
2004,Japan,JPN,30,M,3,H
2004,Japan,JPN,31,M,3,H
2004,Japan,JPN,32,M,2,H
2004,Japan,JPN,33,F,1,H
2004,Japan,JPN,33,M,1,H
2004,Japan,JPN,34,F,1,H
2004,Japan,JPN,41,F,1,H
2004,Japan,JPN,41,M,1,H
2004,Kazakhstan,KAZ,21,M,1,LM
2004,Kazakhstan,KAZ,22,M,1,LM
2004,Kazakhstan,KAZ,23,M,3,LM
2004,Kazakhstan,KAZ,25,M,1,LM
2004,Kazakhstan,KAZ,29,M,1,LM
2004,Kazakhstan,KAZ,31,M,1,LM
2004,Kenya,KEN,19,M,2,L
2004,Kenya,KEN,22,M,2,L
2004,Kenya,KEN,24,F,1,L
2004,Kenya,KEN,29,M,1,L
2004,Kenya,KEN,32,F,1,L
2004,Latvia,LAT,22,M,1,UM
2004,Latvia,LAT,25,M,1,UM
2004,Latvia,LAT,28,F,1,UM
2004,Latvia,LAT,29,M,1,UM
2004,Lithuania,LTU,24,F,1,UM
2004,Lithuania,LTU,29,M,1,UM
2004,Lithuania,LTU,32,M,1,UM
2004,Mexico,MEX,22,F,1,UM
2004,Mexico,MEX,26,M,1,UM
2004,Mexico,MEX,27,F,1,UM
2004,Mexico,MEX,30,F,1,UM
2004,Mongolia,MGL,20,M,1,L
2004,Morocco,MAR,26,F,1,LM
2004,Morocco,MAR,29,M,2,LM
2004,Netherlands,NED,18,F,1,H
2004,Netherlands,NED,20,M,1,H
2004,Netherlands,NED,21,F,1,H
2004,Netherlands,NED,21,M,2,H
2004,Netherlands,NED,22,F,3,H
2004,Netherlands,NED,22,M,2,H
2004,Netherlands,NED,23,F,1,H
2004,Netherlands,NED,23,M,3,H
2004,Netherlands,NED,24,F,4,H
2004,Netherlands,NED,24,M,3,H
2004,Netherlands,NED,25,F,5,H
2004,Netherlands,NED,25,M,5,H
2004,Netherlands,NED,26,F,4,H
2004,Netherlands,NED,26,M,5,H
2004,Netherlands,NED,27,F,5,H
2004,Netherlands,NED,27,M,1,H
2004,Netherlands,NED,28,F,2,H
2004,Netherlands,NED,28,M,3,H
2004,Netherlands,NED,29,F,2,H
2004,Netherlands,NED,29,M,3,H
2004,Netherlands,NED,30,F,6,H
2004,Netherlands,NED,30,M,2,H
2004,Netherlands,NED,31,F,2,H
2004,Netherlands,NED,31,M,1,H
2004,Netherlands,NED,32,F,1,H
2004,Netherlands,NED,32,M,1,H
2004,Netherlands,NED,33,M,1,H
2004,Netherlands,NED,34,F,3,H
2004,Netherlands,NED,34,M,1,H
2004,Netherlands,NED,35,M,1,H
2004,Netherlands,NED,36,F,1,H
2004,Netherlands,NED,37,M,1,H
2004,New Zealand,NZL,25,F,2,H
2004,New Zealand,NZL,25,M,1,H
2004,New Zealand,NZL,27,M,1,H
2004,New Zealand,NZL,28,F,1,H
2004,New Zealand,NZL,33,M,1,H
2004,Nigeria,NGR,18,M,1,L
2004,Nigeria,NGR,20,M,2,L
2004,Nigeria,NGR,22,M,1,L
2004,Nigeria,NGR,24,M,1,L
2004,Nigeria,NGR,25,M,1,L
2004,Nigeria,NGR,27,M,1,L
2004,Nigeria,NGR,28,M,1,L
2004,North Korea,PRK,20,M,1,L
2004,North Korea,PRK,24,F,1,L
2004,North Korea,PRK,25,F,2,L
2004,North Korea,PRK,27,M,1,L
2004,Norway,NOR,21,F,1,H
2004,Norway,NOR,22,M,1,H
2004,Norway,NOR,27,M,1,H
2004,Norway,NOR,28,M,3,H
2004,Norway,NOR,31,F,1,H
2004,Paraguay,PAR,20,M,2,LM
2004,Paraguay,PAR,21,M,1,LM
2004,Paraguay,PAR,22,M,5,LM
2004,Paraguay,PAR,23,M,6,LM
2004,Paraguay,PAR,30,M,1,LM
2004,Paraguay,PAR,33,M,2,LM
2004,Poland,POL,20,F,3,UM
2004,Poland,POL,22,F,2,UM
2004,Poland,POL,23,F,1,UM
2004,Poland,POL,26,F,1,UM
2004,Poland,POL,29,M,1,UM
2004,Poland,POL,30,F,1,UM
2004,Poland,POL,30,M,2,UM
2004,Poland,POL,36,M,1,UM
2004,Portugal,POR,24,M,1,H
2004,Portugal,POR,25,M,1,H
2004,Portugal,POR,27,M,1,H
2004,Romania,ROU,16,F,5,LM
2004,Romania,ROU,17,F,4,LM
2004,Romania,ROU,18,F,1,LM
2004,Romania,ROU,19,F,1,LM
2004,Romania,ROU,20,F,1,LM
2004,Romania,ROU,20,M,2,LM
2004,Romania,ROU,21,F,1,LM
2004,Romania,ROU,21,M,1,LM
2004,Romania,ROU,22,F,1,LM
2004,Romania,ROU,22,M,1,LM
2004,Romania,ROU,23,M,4,LM
2004,Romania,ROU,26,M,2,LM
2004,Romania,ROU,27,F,1,LM
2004,Romania,ROU,28,F,5,LM
2004,Romania,ROU,28,M,2,LM
2004,Romania,ROU,29,F,2,LM
2004,Romania,ROU,32,F,1,LM
2004,Romania,ROU,33,F,1,LM
2004,Romania,ROU,35,F,1,LM
2004,Romania,ROU,39,F,1,LM
2004,Romania,ROU,40,F,1,LM
2004,Russia,RUS,15,F,2,UM
2004,Russia,RUS,16,F,4,UM
2004,Russia,RUS,17,F,1,UM
2004,Russia,RUS,18,F,5,UM
2004,Russia,RUS,19,F,1,UM
2004,Russia,RUS,19,M,3,UM
2004,Russia,RUS,20,F,4,UM
2004,Russia,RUS,20,M,4,UM
2004,Russia,RUS,21,F,11,UM
2004,Russia,RUS,21,M,5,UM
2004,Russia,RUS,22,F,7,UM
2004,Russia,RUS,22,M,4,UM
2004,Russia,RUS,23,F,8,UM
2004,Russia,RUS,23,M,6,UM
2004,Russia,RUS,24,F,6,UM
2004,Russia,RUS,24,M,7,UM
2004,Russia,RUS,25,F,7,UM
2004,Russia,RUS,25,M,7,UM
2004,Russia,RUS,26,F,5,UM
2004,Russia,RUS,26,M,7,UM
2004,Russia,RUS,27,F,2,UM
2004,Russia,RUS,27,M,3,UM
2004,Russia,RUS,28,F,3,UM
2004,Russia,RUS,28,M,6,UM
2004,Russia,RUS,29,F,6,UM
2004,Russia,RUS,29,M,5,UM
2004,Russia,RUS,30,F,3,UM
2004,Russia,RUS,30,M,17,UM
2004,Russia,RUS,31,F,7,UM
2004,Russia,RUS,31,M,4,UM
2004,Russia,RUS,32,F,3,UM
2004,Russia,RUS,32,M,2,UM
2004,Russia,RUS,33,F,3,UM
2004,Russia,RUS,33,M,1,UM
2004,Russia,RUS,34,M,7,UM
2004,Russia,RUS,35,F,2,UM
2004,Russia,RUS,35,M,4,UM
2004,Russia,RUS,36,M,1,UM
2004,Russia,RUS,37,M,1,UM
2004,Russia,RUS,38,F,1,UM
2004,Russia,RUS,38,M,1,UM
2004,Russia,RUS,40,M,1,UM
2004,Russia,RUS,42,M,1,UM
2004,Russia,RUS,45,M,1,UM
2004,Slovakia,SVK,22,M,1,UM
2004,Slovakia,SVK,23,M,1,UM
2004,Slovakia,SVK,24,M,2,UM
2004,Slovakia,SVK,25,M,1,UM
2004,Slovakia,SVK,26,M,1,UM
2004,Slovakia,SVK,27,M,2,UM
2004,Slovakia,SVK,30,M,1,UM
2004,Slovakia,SVK,32,F,1,UM
2004,Slovenia,SLO,22,F,1,H
2004,Slovenia,SLO,25,M,1,H
2004,Slovenia,SLO,27,F,1,H
2004,Slovenia,SLO,28,M,1,H
2004,Slovenia,SLO,32,M,1,H
2004,South Africa,RSA,19,M,1,UM
2004,South Africa,RSA,20,M,1,UM
2004,South Africa,RSA,23,M,1,UM
2004,South Africa,RSA,24,M,3,UM
2004,South Africa,RSA,25,F,1,UM
2004,South Africa,RSA,26,M,1,UM
2004,South Africa,RSA,29,M,1,UM
2004,South Africa,RSA,30,M,1,UM
2004,South Korea,KOR,18,F,1,H
2004,South Korea,KOR,19,F,2,H
2004,South Korea,KOR,19,M,2,H
2004,South Korea,KOR,20,F,1,H
2004,South Korea,KOR,20,M,1,H
2004,South Korea,KOR,21,F,4,H
2004,South Korea,KOR,21,M,1,H
2004,South Korea,KOR,22,M,2,H
2004,South Korea,KOR,23,F,4,H
2004,South Korea,KOR,23,M,2,H
2004,South Korea,KOR,24,F,3,H
2004,South Korea,KOR,24,M,5,H
2004,South Korea,KOR,25,F,1,H
2004,South Korea,KOR,26,F,2,H
2004,South Korea,KOR,26,M,1,H
2004,South Korea,KOR,27,F,1,H
2004,South Korea,KOR,27,M,1,H
2004,South Korea,KOR,28,F,1,H
2004,South Korea,KOR,28,M,2,H
2004,South Korea,KOR,29,F,2,H
2004,South Korea,KOR,29,M,2,H
2004,South Korea,KOR,30,F,1,H
2004,South Korea,KOR,30,M,1,H
2004,South Korea,KOR,31,F,2,H
2004,South Korea,KOR,32,F,1,H
2004,South Korea-1,KOR,24,F,1,H
2004,South Korea-1,KOR,27,F,3,H
2004,South Korea-2,KOR,28,M,1,H
2004,South Korea-2,KOR,29,M,1,H
2004,Spain,ESP,16,F,1,H
2004,Spain,ESP,21,M,2,H
2004,Spain,ESP,22,M,1,H
2004,Spain,ESP,23,M,1,H
2004,Spain,ESP,25,M,2,H
2004,Spain,ESP,26,M,2,H
2004,Spain,ESP,27,M,3,H
2004,Spain,ESP,28,M,1,H
2004,Spain,ESP,29,M,4,H
2004,Spain,ESP,30,F,1,H
2004,Spain,ESP,31,F,1,H
2004,Spain,ESP,34,F,1,H
2004,Spain,ESP,34,M,2,H
2004,Spain,ESP,35,M,1,H
2004,Spain,ESP,38,F,2,H
2004,Spain,ESP,40,M,1,H
2004,Spain,ESP,45,M,1,H
2004,Spain,ESP,46,M,1,H
2004,Spain-2,ESP,30,F,1,H
2004,Spain-2,ESP,32,F,1,H
2004,Sweden,SWE,21,F,1,H
2004,Sweden,SWE,24,M,1,H
2004,Sweden,SWE,26,F,1,H
2004,Sweden,SWE,27,M,1,H
2004,Sweden,SWE,28,F,1,H
2004,Sweden,SWE,28,M,2,H
2004,Sweden,SWE,29,F,1,H
2004,Sweden,SWE,29,M,1,H
2004,Sweden,SWE,32,M,1,H
2004,Sweden,SWE,42,M,1,H
2004,Sweden,SWE,44,M,1,H
2004,Switzerland,SUI,23,M,1,H
2004,Switzerland,SUI,25,M,2,H
2004,Switzerland,SUI,32,F,1,H
2004,Switzerland,SUI,35,M,1,H
2004,Switzerland-2,SUI,27,M,1,H
2004,Switzerland-2,SUI,30,M,1,H
2004,Syria,SYR,22,M,1,LM
2004,Thailand,THA,19,F,1,LM
2004,Thailand,THA,22,F,1,LM
2004,Thailand,THA,23,M,1,LM
2004,Thailand,THA,24,F,1,LM
2004,Thailand,THA,24,M,2,LM
2004,Thailand,THA,25,F,1,LM
2004,Thailand,THA,26,F,1,LM
2004,Trinidad and Tobago,TTO,21,M,1,UM
2004,Turkey,TUR,17,M,1,UM
2004,Turkey,TUR,19,M,1,UM
2004,Turkey,TUR,20,F,1,UM
2004,Turkey,TUR,21,M,1,UM
2004,Turkey,TUR,22,M,1,UM
2004,Turkey,TUR,24,M,1,UM
2004,Turkey,TUR,27,M,1,UM
2004,Turkey,TUR,28,M,2,UM
2004,Turkey,TUR,30,M,1,UM
2004,Turkey,TUR,31,M,1,UM
2004,Ukraine,UKR,19,F,1,LM
2004,Ukraine,UKR,20,F,1,LM
2004,Ukraine,UKR,20,M,2,LM
2004,Ukraine,UKR,21,F,1,LM
2004,Ukraine,UKR,21,M,1,LM
2004,Ukraine,UKR,22,F,4,LM
2004,Ukraine,UKR,22,M,2,LM
2004,Ukraine,UKR,23,F,2,LM
2004,Ukraine,UKR,23,M,1,LM
2004,Ukraine,UKR,24,M,1,LM
2004,Ukraine,UKR,25,F,2,LM
2004,Ukraine,UKR,26,F,2,LM
2004,Ukraine,UKR,26,M,3,LM
2004,Ukraine,UKR,27,F,4,LM
2004,Ukraine,UKR,28,F,4,LM
2004,Ukraine,UKR,29,F,2,LM
2004,Ukraine,UKR,29,M,1,LM
2004,Ukraine,UKR,30,F,1,LM
2004,Ukraine,UKR,30,M,1,LM
2004,Ukraine,UKR,31,F,1,LM
2004,Ukraine,UKR,31,M,2,LM
2004,Ukraine,UKR,32,F,1,LM
2004,Ukraine,UKR,33,F,1,LM
2004,Ukraine,UKR,34,F,4,LM
2004,Ukraine,UKR,34,M,2,LM
2004,United Arab Emirates,UAE,40,M,1,H
2004,United States,USA,16,F,5,H
2004,United States,USA,17,F,3,H
2004,United States,USA,18,F,7,H
2004,United States,USA,18,M,1,H
2004,United States,USA,19,F,5,H
2004,United States,USA,19,M,9,H
2004,United States,USA,20,F,5,H
2004,United States,USA,20,M,7,H
2004,United States,USA,21,F,17,H
2004,United States,USA,21,M,14,H
2004,United States,USA,22,F,13,H
2004,United States,USA,22,M,16,H
2004,United States,USA,23,F,7,H
2004,United States,USA,23,M,5,H
2004,United States,USA,24,F,15,H
2004,United States,USA,24,M,7,H
2004,United States,USA,25,F,9,H
2004,United States,USA,25,M,7,H
2004,United States,USA,26,F,9,H
2004,United States,USA,26,M,11,H
2004,United States,USA,27,F,8,H
2004,United States,USA,27,M,5,H
2004,United States,USA,28,F,2,H
2004,United States,USA,28,M,8,H
2004,United States,USA,29,F,6,H
2004,United States,USA,29,M,6,H
2004,United States,USA,30,F,4,H
2004,United States,USA,30,M,3,H
2004,United States,USA,31,F,6,H
2004,United States,USA,31,M,2,H
2004,United States,USA,32,F,4,H
2004,United States,USA,32,M,2,H
2004,United States,USA,33,F,7,H
2004,United States,USA,33,M,2,H
2004,United States,USA,34,F,4,H
2004,United States,USA,35,F,1,H
2004,United States,USA,36,F,2,H
2004,United States,USA,36,M,2,H
2004,United States,USA,37,F,1,H
2004,United States,USA,37,M,2,H
2004,United States,USA,39,M,3,H
2004,United States,USA,40,F,1,H
2004,United States,USA,40,M,2,H
2004,United States,USA,43,M,1,H
2004,United States,USA,47,M,1,H
2004,United States,USA,48,M,1,H
2004,United States,USA,49,F,1,H
2004,United States-1,USA,25,F,1,H
2004,United States-1,USA,27,F,1,H
2004,United States-2,USA,34,F,1,H
2004,United States-2,USA,35,F,1,H
2004,Uzbekistan,UZB,19,M,1,L
2004,Uzbekistan,UZB,20,M,1,L
2004,Uzbekistan,UZB,24,M,1,L
2004,Uzbekistan,UZB,25,M,1,L
2004,Uzbekistan,UZB,30,M,1,L
2004,Venezuela,VEN,23,M,1,UM
2004,Venezuela,VEN,30,F,1,UM
2004,Zimbabwe,ZIM,20,F,3,L
2006,Australia,AUS,21,M,1,H
2006,Australia,AUS,31,F,1,H
2006,Austria,AUT,19,M,2,H
2006,Austria,AUT,21,M,2,H
2006,Austria,AUT,22,F,1,H
2006,Austria,AUT,24,F,2,H
2006,Austria,AUT,24,M,1,H
2006,Austria,AUT,26,M,1,H
2006,Austria,AUT,27,M,3,H
2006,Austria,AUT,28,M,4,H
2006,Austria,AUT,29,M,1,H
2006,Austria,AUT,30,M,4,H
2006,Austria,AUT,31,M,1,H
2006,Austria,AUT,32,F,3,H
2006,Austria,AUT,33,M,2,H
2006,Austria,AUT,38,M,1,H
2006,Austria-1,AUT,23,M,1,H
2006,Austria-1,AUT,24,M,1,H
2006,Belarus,BLR,28,M,1,LM
2006,Bulgaria,BUL,28,F,1,UM
2006,Canada,CAN,18,F,1,H
2006,Canada,CAN,19,F,1,H
2006,Canada,CAN,20,F,2,H
2006,Canada,CAN,20,M,2,H
2006,Canada,CAN,21,F,3,H
2006,Canada,CAN,21,M,1,H
2006,Canada,CAN,22,F,4,H
2006,Canada,CAN,23,F,2,H
2006,Canada,CAN,23,M,1,H
2006,Canada,CAN,24,F,3,H
2006,Canada,CAN,24,M,1,H
2006,Canada,CAN,25,F,3,H
2006,Canada,CAN,25,M,4,H
2006,Canada,CAN,26,F,8,H
2006,Canada,CAN,26,M,2,H
2006,Canada,CAN,27,F,2,H
2006,Canada,CAN,27,M,1,H
2006,Canada,CAN,28,F,4,H
2006,Canada,CAN,29,F,4,H
2006,Canada,CAN,29,M,2,H
2006,Canada,CAN,30,F,1,H
2006,Canada,CAN,30,M,2,H
2006,Canada,CAN,31,F,2,H
2006,Canada,CAN,32,F,1,H
2006,Canada,CAN,33,F,2,H
2006,Canada,CAN,35,F,1,H
2006,Canada,CAN,35,M,1,H
2006,Canada,CAN,37,F,1,H
2006,Canada,CAN,39,M,1,H
2006,Canada,CAN,40,F,1,H
2006,Canada,CAN,43,F,1,H
2006,Canada,CAN,44,F,1,H
2006,Canada,CAN,49,M,1,H
2006,Canada-1,CAN,31,M,1,H
2006,Canada-1,CAN,35,M,1,H
2006,China,CHN,20,F,3,LM
2006,China,CHN,22,F,1,LM
2006,China,CHN,22,M,1,LM
2006,China,CHN,23,F,1,LM
2006,China,CHN,29,F,1,LM
2006,China,CHN,30,M,1,LM
2006,China,CHN,32,F,1,LM
2006,China-1,CHN,20,F,1,LM
2006,China-1,CHN,21,M,1,LM
2006,China-3,CHN,27,F,1,LM
2006,China-3,CHN,32,M,1,LM
2006,Croatia,CRO,24,F,2,UM
2006,Croatia,CRO,26,M,1,UM
2006,Czech Republic,CZE,20,M,1,H
2006,Czech Republic,CZE,22,M,1,H
2006,Czech Republic,CZE,24,M,1,H
2006,Czech Republic,CZE,27,M,3,H
2006,Czech Republic,CZE,28,M,2,H
2006,Czech Republic,CZE,29,M,5,H
2006,Czech Republic,CZE,30,M,3,H
2006,Czech Republic,CZE,31,M,1,H
2006,Czech Republic,CZE,32,F,2,H
2006,Czech Republic,CZE,32,M,3,H
2006,Czech Republic,CZE,33,M,2,H
2006,Czech Republic,CZE,34,M,1,H
2006,Czech Republic,CZE,35,M,1,H
2006,Czech Republic,CZE,41,M,1,H
2006,Estonia,EST,28,F,2,H
2006,Estonia,EST,35,M,1,H
2006,Finland,FIN,17,M,1,H
2006,Finland,FIN,21,M,1,H
2006,Finland,FIN,22,M,2,H
2006,Finland,FIN,24,M,5,H
2006,Finland,FIN,25,F,1,H
2006,Finland,FIN,25,M,1,H
2006,Finland,FIN,26,M,1,H
2006,Finland,FIN,27,F,1,H
2006,Finland,FIN,27,M,5,H
2006,Finland,FIN,28,M,5,H
2006,Finland,FIN,29,F,1,H
2006,Finland,FIN,29,M,1,H
2006,Finland,FIN,30,M,3,H
2006,Finland,FIN,31,M,4,H
2006,Finland,FIN,32,M,5,H
2006,Finland,FIN,33,M,1,H
2006,Finland,FIN,35,M,1,H
2006,Finland,FIN,37,M,1,H
2006,Finland,FIN,39,M,1,H
2006,France,FRA,21,M,1,H
2006,France,FRA,22,M,1,H
2006,France,FRA,24,F,1,H
2006,France,FRA,25,F,1,H
2006,France,FRA,26,F,1,H
2006,France,FRA,27,M,1,H
2006,France,FRA,28,M,2,H
2006,France,FRA,29,M,1,H
2006,France,FRA,30,F,1,H
2006,France,FRA,31,F,2,H
2006,France,FRA,31,M,2,H
2006,France,FRA,32,M,1,H
2006,Germany,GER,18,F,1,H
2006,Germany,GER,22,F,1,H
2006,Germany,GER,22,M,2,H
2006,Germany,GER,24,F,1,H
2006,Germany,GER,25,F,1,H
2006,Germany,GER,26,F,3,H
2006,Germany,GER,26,M,1,H
2006,Germany,GER,27,M,4,H
2006,Germany,GER,28,F,4,H
2006,Germany,GER,28,M,3,H
2006,Germany,GER,29,F,6,H
2006,Germany,GER,29,M,3,H
2006,Germany,GER,31,F,1,H
2006,Germany,GER,31,M,1,H
2006,Germany,GER,32,F,2,H
2006,Germany,GER,33,F,2,H
2006,Germany,GER,33,M,1,H
2006,Germany,GER,34,M,3,H
2006,Germany,GER,35,F,2,H
2006,Germany,GER,35,M,1,H
2006,Germany,GER,36,F,1,H
2006,Germany-1,GER,21,M,1,H
2006,Germany-1,GER,27,F,1,H
2006,Germany-1,GER,27,M,2,H
2006,Germany-1,GER,29,M,3,H
2006,Germany-1,GER,31,F,1,H
2006,Germany-1,GER,32,M,2,H
2006,Great Britain,GBR,24,F,1,H
2006,Italy,ITA,15,F,1,H
2006,Italy,ITA,21,M,1,H
2006,Italy,ITA,24,F,1,H
2006,Italy,ITA,24,M,3,H
2006,Italy,ITA,25,F,1,H
2006,Italy,ITA,26,F,1,H
2006,Italy,ITA,28,F,1,H
2006,Italy,ITA,29,M,1,H
2006,Italy,ITA,30,F,1,H
2006,Italy,ITA,31,M,2,H
2006,Italy,ITA,32,M,2,H
2006,Italy,ITA,33,M,3,H
2006,Italy,ITA,34,F,1,H
2006,Italy,ITA,36,F,1,H
2006,Italy,ITA,36,M,1,H
2006,Italy-1,ITA,28,F,1,H
2006,Italy-1,ITA,34,M,2,H
2006,Italy-1,ITA,37,F,1,H
2006,Japan,JPN,24,F,1,H
2006,Latvia,LAT,27,M,1,UM
2006,Netherlands,NED,19,F,2,H
2006,Netherlands,NED,19,M,2,H
2006,Netherlands,NED,25,M,1,H
2006,Netherlands,NED,29,F,1,H
2006,Netherlands,NED,29,M,1,H
2006,Netherlands,NED,30,M,4,H
2006,Netherlands,NED,31,F,1,H
2006,Netherlands,NED,35,M,1,H
2006,Norway,NOR,22,M,2,H
2006,Norway,NOR,24,F,1,H
2006,Norway,NOR,24,M,1,H
2006,Norway,NOR,25,F,1,H
2006,Norway,NOR,27,M,3,H
2006,Norway,NOR,28,M,1,H
2006,Norway,NOR,29,M,3,H
2006,Norway,NOR,32,F,1,H
2006,Norway,NOR,32,M,5,H
2006,Norway,NOR,33,M,1,H
2006,Norway,NOR,34,M,1,H
2006,Norway,NOR,36,M,2,H
2006,Norway,NOR,41,F,1,H
2006,Poland,POL,23,F,1,UM
2006,Poland,POL,32,M,1,UM
2006,Russia,RUS,20,F,1,UM
2006,Russia,RUS,21,M,1,UM
2006,Russia,RUS,23,F,1,UM
2006,Russia,RUS,23,M,4,UM
2006,Russia,RUS,24,M,1,UM
2006,Russia,RUS,25,M,2,UM
2006,Russia,RUS,26,F,2,UM
2006,Russia,RUS,27,F,2,UM
2006,Russia,RUS,28,F,2,UM
2006,Russia,RUS,29,F,7,UM
2006,Russia,RUS,29,M,1,UM
2006,Russia,RUS,30,F,1,UM
2006,Russia,RUS,32,F,1,UM
2006,Russia,RUS,33,F,3,UM
2006,Russia,RUS,34,F,1,UM
2006,Russia,RUS,34,M,2,UM
2006,Russia,RUS,39,M,1,UM
2006,Russia-1,RUS,24,F,1,UM
2006,Russia-1,RUS,25,M,1,UM
2006,Russia-1,RUS,27,M,1,UM
2006,Russia-1,RUS,28,M,1,UM
2006,Russia-1,RUS,29,M,2,UM
2006,Russia-1,RUS,30,F,1,UM
2006,Russia-1,RUS,31,M,1,UM
2006,Slovakia,SVK,24,M,1,UM
2006,South Korea,KOR,17,F,3,H
2006,South Korea,KOR,18,F,2,H
2006,South Korea,KOR,19,M,3,H
2006,South Korea,KOR,20,M,5,H
